ID1	ID2	Y	Map	X1	X2
"DB00914"	"DB00230"	50	"The risk or severity of heart failure can be increased when #Drug2 is combined with #Drug1."	"NC(=N)NC(=N)NCCC1=CC=CC=C1"	"CC(C)C[C@H](CN)CC(O)=O"
"DB08882"	"DB00230"	50	"The risk or severity of heart failure can be increased when #Drug2 is combined with #Drug1."	"CC#CCN1C(=NC2=C1C(=O)N(CC1=NC3=C(C=CC=C3)C(C)=N1)C(=O)N2C)N1CCC[C@@H](N)C1"	"CC(C)C[C@H](CN)CC(O)=O"
"DB00672"	"DB00230"	50	"The risk or severity of heart failure can be increased when #Drug2 is combined with #Drug1."	"CCCNC(=O)NS(=O)(=O)C1=CC=C(Cl)C=C1"	"CC(C)C[C@H](CN)CC(O)=O"
"DB00222"	"DB00230"	50	"The risk or severity of heart failure can be increased when #Drug2 is combined with #Drug1."	"CCC1=C(C)CN(C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)N[C@H]2CC[C@H](C)CC2)C1=O"	"CC(C)C[C@H](CN)CC(O)=O"
"DB00412"	"DB00230"	50	"The risk or severity of heart failure can be increased when #Drug2 is combined with #Drug1."	"CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1"	"CC(C)C[C@H](CN)CC(O)=O"
"DB01070"	"DB01021"	51	"#Drug1 may increase the hypercalcemic activities of #Drug2."	"CC(C)[C@@H](C)\C=C\[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1/C[C@@H](O)CC[C@@H]1C"	"NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C(Cl)Cl"
"DB06410"	"DB00232"	51	"#Drug1 may increase the hypercalcemic activities of #Drug2."	"[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C)[C@H](C)\C=C\[C@H](C)C(C)C"	"CN1C(CCl)NC2=CC(Cl)=C(C=C2S1(=O)=O)S(N)(=O)=O"
"DB00153"	"DB01324"	51	"#Drug1 may increase the hypercalcemic activities of #Drug2."	"CC(C)[C@@H](C)\C=C\[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C"	"CN1C(CSCC(F)(F)F)NC2=CC(Cl)=C(C=C2S1(=O)=O)S(N)(=O)=O"
"DB00539"	"DB00310"	51	"#Drug1 may increase the hypercalcemic activities of #Drug2."	"CN(C)CCOC1=CC=C(C=C1)C(=C(\CCCl)C1=CC=CC=C1)\C1=CC=CC=C1"	"NS(=O)(=O)C1=C(Cl)C=CC(=C1)C1(O)NC(=O)C2=CC=CC=C12"
"DB00146"	"DB00999"	51	"#Drug1 may increase the hypercalcemic activities of #Drug2."	"C[C@H](CCCC(C)(C)O)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C"	"NS(=O)(=O)C1=C(Cl)C=C2NCNS(=O)(=O)C2=C1"
"DB06410"	"DB01324"	51	"#Drug1 may increase the hypercalcemic activities of #Drug2."	"[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C)[C@H](C)\C=C\[C@H](C)C(C)C"	"CN1C(CSCC(F)(F)F)NC2=CC(Cl)=C(C=C2S1(=O)=O)S(N)(=O)=O"
"DB01070"	"DB00774"	51	"#Drug1 may increase the hypercalcemic activities of #Drug2."	"CC(C)[C@@H](C)\C=C\[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1/C[C@@H](O)CC[C@@H]1C"	"NS(=O)(=O)C1=CC2=C(NCNS2(=O)=O)C=C1C(F)(F)F"
"DB02300"	"DB00774"	51	"#Drug1 may increase the hypercalcemic activities of #Drug2."	"O[C@H](\C=C\[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C)C1CC1"	"NS(=O)(=O)C1=CC2=C(NCNS2(=O)=O)C=C1C(F)(F)F"
"DB00910"	"DB00880"	51	"#Drug1 may increase the hypercalcemic activities of #Drug2."	"[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1C[C@@H](O)C[C@H](O)C1)[C@H](C)\C=C\[C@H](C)C(C)(C)O"	"NS(=O)(=O)C1=C(Cl)C=C2NC=NS(=O)(=O)C2=C1"
"DB06410"	"DB00808"	51	"#Drug1 may increase the hypercalcemic activities of #Drug2."	"[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C)[C@H](C)\C=C\[C@H](C)C(C)C"	"CC1CC2=CC=CC=C2N1NC(=O)C1=CC(=C(Cl)C=C1)S(N)(=O)=O"
"DB06410"	"DB01325"	51	"#Drug1 may increase the hypercalcemic activities of #Drug2."	"[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C)[C@H](C)\C=C\[C@H](C)C(C)C"	"CCC1NC(=O)C2=CC(=C(Cl)C=C2N1)S(N)(=O)=O"
"DB00146"	"DB01406"	51	"#Drug1 may increase the hypercalcemic activities of #Drug2."	"C[C@H](CCCC(C)(C)O)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C"	"[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC3=C(C[C@]12C)C=NO3"
"DB00910"	"DB00774"	51	"#Drug1 may increase the hypercalcemic activities of #Drug2."	"[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1C[C@@H](O)C[C@H](O)C1)[C@H](C)\C=C\[C@H](C)C(C)(C)O"	"NS(=O)(=O)C1=CC2=C(NCNS2(=O)=O)C=C1C(F)(F)F"
"DB00910"	"DB01021"	51	"#Drug1 may increase the hypercalcemic activities of #Drug2."	"[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1C[C@@H](O)C[C@H](O)C1)[C@H](C)\C=C\[C@H](C)C(C)(C)O"	"NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C(Cl)Cl"
"DB02300"	"DB00880"	51	"#Drug1 may increase the hypercalcemic activities of #Drug2."	"O[C@H](\C=C\[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C)C1CC1"	"NS(=O)(=O)C1=C(Cl)C=C2NC=NS(=O)(=O)C2=C1"
"DB00539"	"DB01325"	51	"#Drug1 may increase the hypercalcemic activities of #Drug2."	"CN(C)CCOC1=CC=C(C=C1)C(=C(\CCCl)C1=CC=CC=C1)\C1=CC=CC=C1"	"CCC1NC(=O)C2=CC(=C(Cl)C=C2N1)S(N)(=O)=O"
"DB00539"	"DB00436"	51	"#Drug1 may increase the hypercalcemic activities of #Drug2."	"CN(C)CCOC1=CC=C(C=C1)C(=C(\CCCl)C1=CC=CC=C1)\C1=CC=CC=C1"	"NS(=O)(=O)C1=CC2=C(NC(CC3=CC=CC=C3)NS2(=O)=O)C=C1C(F)(F)F"
"DB01070"	"DB01325"	51	"#Drug1 may increase the hypercalcemic activities of #Drug2."	"CC(C)[C@@H](C)\C=C\[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1/C[C@@H](O)CC[C@@H]1C"	"CCC1NC(=O)C2=CC(=C(Cl)C=C2N1)S(N)(=O)=O"
"DB00153"	"DB01325"	51	"#Drug1 may increase the hypercalcemic activities of #Drug2."	"CC(C)[C@@H](C)\C=C\[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C"	"CCC1NC(=O)C2=CC(=C(Cl)C=C2N1)S(N)(=O)=O"
"DB00153"	"DB00774"	51	"#Drug1 may increase the hypercalcemic activities of #Drug2."	"CC(C)[C@@H](C)\C=C\[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C"	"NS(=O)(=O)C1=CC2=C(NCNS2(=O)=O)C=C1C(F)(F)F"
"DB00539"	"DB00524"	51	"#Drug1 may increase the hypercalcemic activities of #Drug2."	"CN(C)CCOC1=CC=C(C=C1)C(=C(\CCCl)C1=CC=CC=C1)\C1=CC=CC=C1"	"CC1NC2=CC(Cl)=C(C=C2C(=O)N1C1=CC=CC=C1C)S(N)(=O)=O"
"DB00153"	"DB00808"	51	"#Drug1 may increase the hypercalcemic activities of #Drug2."	"CC(C)[C@@H](C)\C=C\[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C"	"CC1CC2=CC=CC=C2N1NC(=O)C1=CC(=C(Cl)C=C1)S(N)(=O)=O"
"DB00910"	"DB01406"	51	"#Drug1 may increase the hypercalcemic activities of #Drug2."	"[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1C[C@@H](O)C[C@H](O)C1)[C@H](C)\C=C\[C@H](C)C(C)(C)O"	"[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC3=C(C[C@]12C)C=NO3"
"DB00153"	"DB01021"	51	"#Drug1 may increase the hypercalcemic activities of #Drug2."	"CC(C)[C@@H](C)\C=C\[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C"	"NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C(Cl)Cl"
"DB00910"	"DB00232"	51	"#Drug1 may increase the hypercalcemic activities of #Drug2."	"[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1C[C@@H](O)C[C@H](O)C1)[C@H](C)\C=C\[C@H](C)C(C)(C)O"	"CN1C(CCl)NC2=CC(Cl)=C(C=C2S1(=O)=O)S(N)(=O)=O"
"DB02300"	"DB00436"	51	"#Drug1 may increase the hypercalcemic activities of #Drug2."	"O[C@H](\C=C\[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C)C1CC1"	"NS(=O)(=O)C1=CC2=C(NC(CC3=CC=CC=C3)NS2(=O)=O)C=C1C(F)(F)F"
"DB01070"	"DB00999"	51	"#Drug1 may increase the hypercalcemic activities of #Drug2."	"CC(C)[C@@H](C)\C=C\[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1/C[C@@H](O)CC[C@@H]1C"	"NS(=O)(=O)C1=C(Cl)C=C2NCNS(=O)(=O)C2=C1"
"DB00539"	"DB00880"	51	"#Drug1 may increase the hypercalcemic activities of #Drug2."	"CN(C)CCOC1=CC=C(C=C1)C(=C(\CCCl)C1=CC=CC=C1)\C1=CC=CC=C1"	"NS(=O)(=O)C1=C(Cl)C=C2NC=NS(=O)(=O)C2=C1"
"DB00910"	"DB00310"	51	"#Drug1 may increase the hypercalcemic activities of #Drug2."	"[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1C[C@@H](O)C[C@H](O)C1)[C@H](C)\C=C\[C@H](C)C(C)(C)O"	"NS(=O)(=O)C1=C(Cl)C=CC(=C1)C1(O)NC(=O)C2=CC=CC=C12"
"DB02300"	"DB00232"	51	"#Drug1 may increase the hypercalcemic activities of #Drug2."	"O[C@H](\C=C\[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C)C1CC1"	"CN1C(CCl)NC2=CC(Cl)=C(C=C2S1(=O)=O)S(N)(=O)=O"
"DB02300"	"DB01324"	51	"#Drug1 may increase the hypercalcemic activities of #Drug2."	"O[C@H](\C=C\[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C)C1CC1"	"CN1C(CSCC(F)(F)F)NC2=CC(Cl)=C(C=C2S1(=O)=O)S(N)(=O)=O"
"DB02300"	"DB01325"	51	"#Drug1 may increase the hypercalcemic activities of #Drug2."	"O[C@H](\C=C\[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C)C1CC1"	"CCC1NC(=O)C2=CC(=C(Cl)C=C2N1)S(N)(=O)=O"
"DB00146"	"DB00774"	51	"#Drug1 may increase the hypercalcemic activities of #Drug2."	"C[C@H](CCCC(C)(C)O)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C"	"NS(=O)(=O)C1=CC2=C(NCNS2(=O)=O)C=C1C(F)(F)F"
"DB00539"	"DB01021"	51	"#Drug1 may increase the hypercalcemic activities of #Drug2."	"CN(C)CCOC1=CC=C(C=C1)C(=C(\CCCl)C1=CC=CC=C1)\C1=CC=CC=C1"	"NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C(Cl)Cl"
"DB00146"	"DB00436"	51	"#Drug1 may increase the hypercalcemic activities of #Drug2."	"C[C@H](CCCC(C)(C)O)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C"	"NS(=O)(=O)C1=CC2=C(NC(CC3=CC=CC=C3)NS2(=O)=O)C=C1C(F)(F)F"
"DB00153"	"DB00310"	51	"#Drug1 may increase the hypercalcemic activities of #Drug2."	"CC(C)[C@@H](C)\C=C\[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C"	"NS(=O)(=O)C1=C(Cl)C=CC(=C1)C1(O)NC(=O)C2=CC=CC=C12"
"DB00146"	"DB01324"	51	"#Drug1 may increase the hypercalcemic activities of #Drug2."	"C[C@H](CCCC(C)(C)O)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C"	"CN1C(CSCC(F)(F)F)NC2=CC(Cl)=C(C=C2S1(=O)=O)S(N)(=O)=O"
"DB00146"	"DB01325"	51	"#Drug1 may increase the hypercalcemic activities of #Drug2."	"C[C@H](CCCC(C)(C)O)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C"	"CCC1NC(=O)C2=CC(=C(Cl)C=C2N1)S(N)(=O)=O"
"DB01070"	"DB01406"	51	"#Drug1 may increase the hypercalcemic activities of #Drug2."	"CC(C)[C@@H](C)\C=C\[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1/C[C@@H](O)CC[C@@H]1C"	"[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC3=C(C[C@]12C)C=NO3"
"DB00193"	"DB00904"	52	"#Drug1 may decrease the analgesic activities of #Drug2."	"COC1=CC=CC(=C1)[C@@]1(O)CCCC[C@@H]1CN(C)C"	"CN1C2=C(C3=CC=CC=C13)C(=O)C(CN1C=CN=C1C)CC2"
"DB06204"	"DB11699"	52	"#Drug1 may decrease the analgesic activities of #Drug2."	"CC[C@H]([C@@H](C)CN(C)C)C1=CC(O)=CC=C1"	"[H][C@]12CC[C@]([H])(C[C@@]([H])(C1)OC(=O)C1=CNC3=CC=CC=C13)N2C"
"DB06204"	"DB00889"	52	"#Drug1 may decrease the analgesic activities of #Drug2."	"CC[C@H]([C@@H](C)CN(C)C)C1=CC(O)=CC=C1"	"CN1N=C(C(=O)N[C@@H]2C[C@@H]3CCC[C@H](C2)N3C)C2=C1C=CC=C2"
"DB00193"	"DB00889"	52	"#Drug1 may decrease the analgesic activities of #Drug2."	"COC1=CC=CC(=C1)[C@@]1(O)CCCC[C@@H]1CN(C)C"	"CN1N=C(C(=O)N[C@@H]2C[C@@H]3CCC[C@H](C2)N3C)C2=C1C=CC=C2"
"DB00193"	"DB11699"	52	"#Drug1 may decrease the analgesic activities of #Drug2."	"COC1=CC=CC(=C1)[C@@]1(O)CCCC[C@@H]1CN(C)C"	"[H][C@]12CC[C@]([H])(C[C@@]([H])(C1)OC(=O)C1=CNC3=CC=CC=C13)N2C"
"DB00193"	"DB00757"	52	"#Drug1 may decrease the analgesic activities of #Drug2."	"COC1=CC=CC(=C1)[C@@]1(O)CCCC[C@@H]1CN(C)C"	"[H][C@@]1(C[C@@]2([H])C[C@]3([H])C[C@@]([H])(C1)N2CC3=O)OC(=O)C1=CNC2=C1C=CC=C2"
"DB01551"	"DB00908"	52	"#Drug1 may decrease the analgesic activities of #Drug2."	"[H][C@@]12OC3=C4C(C[C@H]5N(C)CC[C@@]14[C@@]5([H])CC[C@@H]2O)=CC=C3OC"	"[H][C@@]12CCN(C[C@@H]1C=C)[C@]([H])(C2)[C@@H](O)C1=C2C=C(OC)C=CC2=NC=C1"
"DB00193"	"DB00377"	52	"#Drug1 may decrease the analgesic activities of #Drug2."	"COC1=CC=CC(=C1)[C@@]1(O)CCCC[C@@H]1CN(C)C"	"[H][C@]12CCCC3=C1C(=CC=C3)C(=O)N(C2)[C@@H]1CN2CCC1CC2"
"DB06204"	"DB00757"	52	"#Drug1 may decrease the analgesic activities of #Drug2."	"CC[C@H]([C@@H](C)CN(C)C)C1=CC(O)=CC=C1"	"[H][C@@]1(C[C@@]2([H])C[C@]3([H])C[C@@]([H])(C1)N2CC3=O)OC(=O)C1=CNC2=C1C=CC=C2"
"DB08439"	"DB01104"	53	"#Drug1 may increase the antiplatelet activities of #Drug2."	"CCC(=O)NS(=O)(=O)C1=CC=C(C=C1)C1=C(C)ON=C1C1=CC=CC=C1"	"CN[C@H]1CC[C@@H](C2=CC(Cl)=C(Cl)C=C2)C2=CC=CC=C12"
"DB00945"	"DB06700"	53	"#Drug1 may increase the antiplatelet activities of #Drug2."	"CC(=O)OC1=CC=CC=C1C(O)=O"	"CN(C)CC(C1=CC=C(O)C=C1)C1(O)CCCCC1"
"DB02709"	"DB00932"	53	"#Drug1 may increase the antiplatelet activities of #Drug2."	"OC1=CC=C(\C=C\C2=CC(O)=CC(O)=C2)C=C1"	"[H][C@@](CC)(C1=CC(NS(=O)(=O)C2=NC=C(C=C2)C(F)(F)F)=CC=C1)C1=C(O)C[C@@](CCC)(CCC2=CC=CC=C2)OC1=O"
"DB00482"	"DB00285"	53	"#Drug1 may increase the antiplatelet activities of #Drug2."	"CC1=CC=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F"	"COC1=CC=C(C=C1)C(CN(C)C)C1(O)CCCCC1"
"DB08439"	"DB00215"	53	"#Drug1 may increase the antiplatelet activities of #Drug2."	"CCC(=O)NS(=O)(=O)C1=CC=C(C=C1)C1=C(C)ON=C1C1=CC=CC=C1"	"CN(C)CCCC1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1"
"DB00775"	"DB01088"	53	"#Drug1 may increase the antiplatelet activities of #Drug2."	"CCCCS(=O)(=O)N[C@@H](CC1=CC=C(OCCCCC2CCNCC2)C=C1)C(O)=O"	"[H][C@]12C[C@@H](O)[C@H](\C=C\[C@@H](O)C(C)CC#CC)[C@@]1([H])C\C(C2)=C\CCCC(O)=O"
"DB01207"	"DB00235"	53	"#Drug1 may increase the antiplatelet activities of #Drug2."	"OC(=O)CCCCO\N=C(\C1=CN=CC=C1)C1=CC(=CC=C1)C(F)(F)F"	"CC1=C(C=C(C#N)C(=O)N1)C1=CC=NC=C1"
"DB06441"	"DB01088"	53	"#Drug1 may increase the antiplatelet activities of #Drug2."	"CSCCNC1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)C(Cl)(Cl)P(O)(O)=O)[C@@H](O)[C@H]3O)C2=NC(SCCC(F)(F)F)=N1"	"[H][C@]12C[C@@H](O)[C@H](\C=C\[C@@H](O)C(C)CC#CC)[C@@]1([H])C\C(C2)=C\CCCC(O)=O"
"DB08954"	"DB05266"	53	"#Drug1 may increase the antiplatelet activities of #Drug2."	"CC(C(O)C1=CC=C(O)C=C1)N1CCC(CC2=CC=CC=C2)CC1"	"CC(C)C(=O)C1=C2C=CC=CN2N=C1C(C)C"
"DB05266"	"DB09211"	53	"#Drug1 may increase the antiplatelet activities of #Drug2."	"CC(C)C(=O)C1=C2C=CC=CN2N=C1C(C)C"	"CCCC[C@H](C)C[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC\C=C\C(O)=O"
"DB06441"	"DB00806"	53	"#Drug1 may increase the antiplatelet activities of #Drug2."	"CSCCNC1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)C(Cl)(Cl)P(O)(O)=O)[C@@H](O)[C@H]3O)C2=NC(SCCC(F)(F)F)=N1"	"CN1C=NC2=C1C(=O)N(CCCCC(C)=O)C(=O)N2C"
"DB00482"	"DB00215"	53	"#Drug1 may increase the antiplatelet activities of #Drug2."	"CC1=CC=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F"	"CN(C)CCCC1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1"
"DB05266"	"DB00932"	53	"#Drug1 may increase the antiplatelet activities of #Drug2."	"CC(C)C(=O)C1=C2C=CC=CN2N=C1C(C)C"	"[H][C@@](CC)(C1=CC(NS(=O)(=O)C2=NC=C(C=C2)C(F)(F)F)=CC=C1)C1=C(O)C[C@@](CCC)(CCC2=CC=CC=C2)OC1=O"
"DB08954"	"DB01088"	53	"#Drug1 may increase the antiplatelet activities of #Drug2."	"CC(C(O)C1=CC=C(O)C=C1)N1CCC(CC2=CC=CC=C2)CC1"	"[H][C@]12C[C@@H](O)[C@H](\C=C\[C@@H](O)C(C)CC#CC)[C@@]1([H])C\C(C2)=C\CCCC(O)=O"
"DB09283"	"DB00972"	53	"#Drug1 may increase the antiplatelet activities of #Drug2."	"CCN(CC)C1=CC(C)=NC2=NC=NN12"	"CN1CCCC(CC1)N1N=C(CC2=CC=C(Cl)C=C2)C2=CC=CC=C2C1=O"
"DB08816"	"DB00806"	53	"#Drug1 may increase the antiplatelet activities of #Drug2."	"CCCSC1=NC2=C(N=NN2[C@@H]2C[C@H](OCCO)[C@@H](O)[C@H]2O)C(N[C@@H]2C[C@H]2C2=CC(F)=C(F)C=C2)=N1"	"CN1C=NC2=C1C(=O)N(CCCCC(C)=O)C(=O)N2C"
"DB01628"	"DB08918"	53	"#Drug1 may increase the antiplatelet activities of #Drug2."	"CC1=NC=C(C=C1)C1=C(C=C(Cl)C=N1)C1=CC=C(C=C1)S(C)(=O)=O"	"CCN(CC)C(=O)[C@]1(C[C@H]1CN)C1=CC=CC=C1"
"DB00975"	"DB01296"	53	"#Drug1 may increase the antiplatelet activities of #Drug2."	"OCCN(CCO)C1=NC2=C(N=C(N=C2N2CCCCC2)N(CCO)CCO)C(=N1)N1CCCCC1"	"N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O"
"DB08954"	"DB00770"	53	"#Drug1 may increase the antiplatelet activities of #Drug2."	"CC(C(O)C1=CC=C(O)C=C1)N1CCC(CC2=CC=CC=C2)CC1"	"CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(O)=O"
"DB00261"	"DB00163"	53	"#Drug1 may increase the antiplatelet activities of #Drug2."	"ClC1=CC=C2N=C3NC(=O)CN3CC2=C1Cl"	"CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=C(O1)C(C)=C(C)C(O)=C2C"
"DB01283"	"DB01149"	53	"#Drug1 may increase the antiplatelet activities of #Drug2."	"CC1=CC=C(NC2=C(Cl)C=CC=C2F)C(CC(O)=O)=C1"	"CCC1=NN(CCCN2CCN(CC2)C2=CC(Cl)=CC=C2)C(=O)N1CCOC1=CC=CC=C1"
"DB01236"	"DB00770"	53	"#Drug1 may increase the antiplatelet activities of #Drug2."	"FCOC(C(F)(F)F)C(F)(F)F"	"CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(O)=O"
"DB00208"	"DB01296"	53	"#Drug1 may increase the antiplatelet activities of #Drug2."	"ClC1=CC=CC=C1CN1CCC2=C(C1)C=CS2"	"N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O"
"DB09283"	"DB01240"	53	"#Drug1 may increase the antiplatelet activities of #Drug2."	"CCN(CC)C1=CC(C)=NC2=NC=NN12"	"[H][C@]12C[C@@H](O)[C@H](\C=C\[C@@H](O)CCCCC)[C@@]1([H])C\C(O2)=C\CCCC(O)=O"
"DB00235"	"DB01240"	53	"#Drug1 may increase the antiplatelet activities of #Drug2."	"CC1=C(C=C(C#N)C(=O)N1)C1=CC=NC=C1"	"[H][C@]12C[C@@H](O)[C@H](\C=C\[C@@H](O)CCCCC)[C@@]1([H])C\C(O2)=C\CCCC(O)=O"
"DB00975"	"DB00374"	53	"#Drug1 may increase the antiplatelet activities of #Drug2."	"OCCN(CCO)C1=NC2=C(N=C(N=C2N2CCCCC2)N(CCO)CCO)C(=N1)N1CCCCC1"	"[H][C@]12C[C@@H](O)[C@H](CC[C@@H](O)CCCCC)[C@@]1([H])CC1=C(C2)C(OCC(O)=O)=CC=C1"
"DB07615"	"DB09211"	53	"#Drug1 may increase the antiplatelet activities of #Drug2."	"COC1=CC=C(\C=C\C(=O)NC2=CC=CC=C2C(O)=O)C=C1OC"	"CCCC[C@H](C)C[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC\C=C\C(O)=O"
"DB08887"	"DB00972"	53	"#Drug1 may increase the antiplatelet activities of #Drug2."	"CCOC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC"	"CN1CCCC(CC1)N1N=C(CC2=CC=C(Cl)C=C2)C2=CC=CC=C2C1=O"
"DB00945"	"DB00715"	53	"#Drug1 may increase the antiplatelet activities of #Drug2."	"CC(=O)OC1=CC=CC=C1C(O)=O"	"FC1=CC=C(C=C1)[C@@H]1CCNC[C@H]1COC1=CC2=C(OCO2)C=C1"
"DB08954"	"DB00374"	53	"#Drug1 may increase the antiplatelet activities of #Drug2."	"CC(C(O)C1=CC=C(O)C=C1)N1CCC(CC2=CC=CC=C2)CC1"	"[H][C@]12C[C@@H](O)[C@H](CC[C@@H](O)CCCCC)[C@@]1([H])CC1=C(C2)C(OCC(O)=O)=CC=C1"
"DB01166"	"DB01088"	53	"#Drug1 may increase the antiplatelet activities of #Drug2."	"O=C1CCC2=C(N1)C=CC(OCCCCC1=NN=NN1C1CCCCC1)=C2"	"[H][C@]12C[C@@H](O)[C@H](\C=C\[C@@H](O)C(C)CC#CC)[C@@]1([H])C\C(C2)=C\CCCC(O)=O"
"DB08887"	"DB00163"	53	"#Drug1 may increase the antiplatelet activities of #Drug2."	"CCOC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC"	"CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=C(O1)C(C)=C(C)C(O)=C2C"
